Datetime,Output,AmbientHumidity,AmbientTemperature,M1_RawMaterial_1,M1_RawMaterial_2,M1_RawMaterial_3,M1_RawMaterial_4,M1_RawMaterialFeeder,M1_Zone1_Temperature,M1_Zone2_Temperature,M1_MotorAmperage,M1_MotorRPM,M1_MaterialPressure,M1_MaterialTemperature,M1_ExitZoneTemperature,M2_RawMaterial_1,M2_RawMaterial_2,M2_RawMaterial_3,M2_RawMaterial_4,M2_RawMaterialFeeder,M2_Zone1_Temperature,M2_Zone2_Temperature,M2_MotorAmperage,M2_MotorRPM,M2_MaterialPressure,M2_MaterialTemperature,M2_ExitZoneTemperature,M3_RawMaterial_1,M3_RawMaterial_2,M3_RawMaterial_3,M3_RawMaterial_4,M3_RawMaterialFeeder,M3_Zone1_Temperature,M3_Zone2_Temperature,M3_MotorAmperage,M3_MotorRPM,M3_MaterialPressure,M3_MaterialTemperature,M3_ExitZoneTemperature,Stage_1_Temperature1,Stage_1_Temperature2,Stage_1_Temperature3
2019-03-06 13:10:34,3.06,14.65,23.59,11.54,200,1027.43,247,1301.53,72,71.8,71.84,10.94,423.11,81.8,75,12.85,241,556.7,256,179.18,69.01,69.1,73.31,13.84,228.67,76.9,60.2,8.83,221,433.18,205,220.35,78,77.9,343.41,13.35,246.73,75.3,65,103.6,74,80.1
2019-03-06 13:10:35,3.05,14.65,23.59,11.54,200,1027.43,247,1292.1,72,71.8,72.78,10.94,422.09,81.8,75,12.85,241,556.7,256,205.53,68.98,69.09,73.63,13.87,225.53,76.9,60.2,8.83,221,433.18,205,202.83,78,77.9,344.48,13.35,247.42,75.3,65,103.6,74.7,80.1
2019-03-06 13:10:36,3.05,14.65,23.59,11.54,200,1027.43,247,1280.32,72,71.8,72.11,11.04,429.02,81.8,75,12.85,241,556.7,256,198.59,69.01,69.11,73.81,13.9,224.17,76.9,60.2,8.83,221,433.18,205,202.4,78,78,345.03,13.49,247.44,75.3,65,103.3,73.9,80.1
2019-03-06 13:10:37,3.08,14.65,23.59,11.54,200,1027.43,247,1276.02,72,71.8,71.84,11.01,419.49,81.8,75,12.85,241,556.7,256,192.45,69,69.1,74,13.94,227.62,77,60.2,8.83,221,433.18,205,194.32,78,78,350.49,13.44,247.44,75.3,65,103.3,74.1,80.1
2019-03-06 13:10:38,3.08,14.65,23.59,11.54,200,1027.43,247,1281.61,72,71.9,71.3,11.01,416.67,81.8,75,12.85,241,556.7,256,199.28,68.99,69.06,73.81,13.92,228.77,76.8,60.2,8.83,221,433.18,205,177.72,78,78,344.1,13.36,247.45,75.3,65,103.3,74.3,80.1
2019-03-06 13:10:39,3.02,14.65,23.59,11.54,200,1027.43,247,1282.07,72,71.9,71.44,11.01,421.61,81.8,75,12.85,241,556.7,256,216.46,69.01,69.07,73.5,13.86,224.02,77,60.1,8.83,221,433.18,205,220.69,78,78,341.12,13.39,247.04,75.3,65,103.2,73.8,80.1
2019-03-06 13:10:40,3.02,14.65,23.59,11.54,200,1027.43,247,1292.15,72,71.9,72.65,10.94,422.87,81.8,75,12.85,241,556.7,256,195.92,69.01,69.06,73.56,13.87,222.37,76.8,60.1,8.83,221,433.18,205,207.96,78,78,340.91,13.37,247.43,75.3,65,103.2,74.8,80.1
2019-03-06 13:10:41,3.02,14.65,23.59,11.54,200,1027.43,247,1276.72,72,71.9,72.38,11.04,424.39,81.8,75,12.85,241,556.7,256,194.13,69,69.09,73.63,13.89,226.68,76.8,60.1,8.83,221,433.18,205,180.65,78,78,339.32,13.32,246.77,75.3,65,103.2,73.5,80.1
2019-03-06 13:10:42,3.07,14.65,23.59,11.54,200,1027.43,247,1257.57,72,71.9,71.98,11.01,417.43,81.8,75,12.85,241,556.7,256,189.7,68.99,69.09,73.63,13.92,228.23,77,60.1,8.83,221,433.18,205,190.43,78,78,342.39,13.3,247.45,75.3,65,103.4,73.8,80.1
2019-03-06 13:10:43,3.07,14.65,23.59,11.54,200,1027.43,247,1269.08,72,71.9,71.44,11.01,425.95,81.8,75,12.85,241,556.7,256,219.49,69.01,69.09,73.25,13.91,223.03,76.8,60,8.83,221,433.18,205,194.05,78,78,342.4,13.3,246.69,75.3,65,103.4,74,80.1
2019-03-06 13:10:44,3.05,14.65,23.59,11.54,200,1027.43,247,1274.93,72,72,71.3,10.98,418.5,81.8,75,12.85,241,556.7,256,224.13,69,69.09,73.63,13.89,222.5,77,60,8.83,221,433.18,205,187.14,78,78,344.63,13.25,246.98,75.3,65,103.4,73.7,80.1
2019-03-06 13:10:45,3.05,14.65,23.59,11.54,200,1027.43,247,1296.64,72,72,72.25,10.94,423.43,81.8,75,12.85,241,556.7,256,206,68.99,69.09,73.94,13.87,225.5,76.8,60,8.83,221,433.18,205,176.93,78,78,352.8,13.31,246.65,75.3,65,103.5,73.8,80.1
2019-03-06 13:10:46,3.05,14.65,23.59,11.54,200,1027.43,247,1282.31,72,72,72.65,10.98,420.53,81.8,75,12.85,241,556.7,256,206.11,69,69.09,73.94,13.87,227.55,77,59.9,8.83,221,433.18,205,190.71,78,78,348.24,13.19,247.32,75.3,65,103.5,74,80.1
2019-03-06 13:10:47,3.05,14.65,23.59,11.54,200,1027.43,247,1267.15,72,72,71.71,11.01,429.77,81.8,75,12.85,241,556.7,256,200.42,69,69.09,73.56,13.92,227.1,76.9,59.9,8.83,221,433.18,205,200.42,78,78,348.97,13.28,246.84,75.3,65,103.5,74.7,80.1
2019-03-06 13:10:48,3.05,14.65,23.59,11.54,200,1027.43,247,1272.58,72,72,71.71,11.01,422.08,81.8,75,12.85,241,556.7,256,181.08,69.01,69.11,73.38,13.91,225.75,76.9,59.9,8.83,221,433.18,205,181.08,78,78,341.46,13.45,247.06,75.3,65,103.5,73.9,80.1
2019-03-06 13:10:49,3.05,14.65,23.59,11.54,200,1027.43,247,1273.98,72,72,71.3,11.01,414.92,81.8,75,12.85,241,556.7,256,197.34,68.99,69.08,73.69,13.91,224.38,76.9,59.9,8.83,221,433.18,205,197.34,78,78,341.99,13.35,246.66,75.3,65,103.5,73.9,80.1
2019-03-06 13:10:50,3.05,14.65,23.59,11.54,200,1027.43,247,1324.02,72,72.1,71.57,10.98,422.09,81.8,75,12.85,241,556.7,256,204.22,68.99,69.1,73.69,13.86,227.83,76.9,59.8,8.83,221,433.18,205,204.22,78,78.1,345.78,13.29,246.64,75.3,65,103.5,73.9,80.1
2019-03-06 13:10:51,3.06,14.65,23.59,11.54,200,1027.43,247,1296.78,72,72.1,72.52,10.94,422.24,81.8,75,12.85,241,556.7,256,205.43,69,69.08,73.5,13.94,228.28,76.8,59.8,8.83,221,433.18,205,205.43,78,78.1,343.26,13.28,246.93,75.3,65,103.8,73.6,80.1
2019-03-06 13:10:52,3.06,14.65,23.59,11.54,200,1027.43,247,1276.49,72,72.1,72.11,10.98,426.17,81.8,75,12.85,241,556.7,256,204.69,69.01,69.09,73.88,13.9,224.6,77,59.8,8.83,221,433.18,205,204.69,78,78.1,340.37,13.32,246.65,75.3,65,103.8,74.2,80.1
2019-03-06 13:10:53,3.04,14.65,23.59,11.54,200,1027.43,247,1272.22,72,72.1,72.11,10.98,416.67,81.8,75,12.85,241,556.7,256,186.04,68.98,69.08,74,13.94,223.47,76.8,59.8,8.83,221,433.18,205,186.04,78,78.1,346.37,13.32,247.32,75.3,65,103.8,73.8,80.1
2019-03-06 13:10:54,3.04,14.65,23.59,11.54,200,1027.43,247,1292.54,72,72.1,71.57,11.01,422.51,81.8,75,12.85,241,556.7,256,211.65,68.98,69.09,73.81,13.89,227.15,77,59.9,8.83,221,433.18,205,211.65,78,78.1,348.39,13.37,246.64,75.3,65,103.6,73.6,80.1
2019-03-06 13:10:55,3.04,14.65,23.59,11.54,200,1027.43,247,1313.99,72,72.2,71.44,11.01,419.73,81.8,75,12.85,241,556.7,256,186.24,68.98,69.12,73.31,13.89,228.45,76.8,59.9,8.83,221,433.18,205,186.24,78,78.1,345.74,13.32,247.29,75.3,65,103.6,73.7,80.1
2019-03-06 13:10:56,3.02,14.65,23.59,11.54,200,1027.43,247,1296.14,72,72.2,72.38,10.98,422.19,81.8,75,12.85,241,556.7,256,200.86,69.03,69.11,73.38,13.91,222.72,76.8,59.9,8.83,221,433.18,205,200.86,78,78.1,349.16,13.36,247.16,75.3,65,103.6,74.2,80.1
2019-03-06 13:10:57,3.02,14.65,23.59,11.54,200,1027.43,247,1291.28,72,72.2,72.52,11.01,421.99,81.8,75,12.85,241,556.7,256,195.71,68.99,69.08,73.94,13.92,221.9,77,60,8.83,221,433.18,205,195.71,78,78.1,346.35,13.27,246.88,75.3,65,103.6,74.1,80.1
2019-03-06 13:10:58,3.05,14.65,23.59,11.54,200,1027.43,247,1270.08,72,72.2,71.84,11.01,422.45,81.8,75,12.85,241,556.7,256,197.23,68.97,69.06,73.81,13.87,226.63,76.9,60,8.83,221,433.18,205,197.23,78,78.1,344.51,13.29,246.79,75.3,65,103.6,73.7,80.1
2019-03-06 13:10:59,3.05,14.65,23.59,11.54,200,1027.43,247,1266.69,72,72.2,71.71,11.01,424.38,81.8,75,12.85,241,556.7,256,178.01,69.01,69.11,73.56,13.93,227.97,76.9,60,8.83,221,433.18,205,178.01,78,78.1,344.85,13.36,246.66,75.3,65,103.6,73.3,80
2019-03-06 13:11:00,3.05,14.65,23.59,11.54,200,1027.43,247,1267.93,72,72.2,71.44,11.01,415.46,81.8,75,12.85,241,556.7,256,178.45,68.99,69.06,73.63,13.87,223.93,76.9,60,8.83,221,433.18,205,178.45,78,78.1,348.29,13.32,247.45,75.3,65,103.8,73.9,80
2019-03-06 13:11:01,3.05,14.65,23.59,11.54,200,1027.43,247,1317.6,72,72.3,71.98,10.98,421.63,81.8,75,12.85,241,556.7,256,194.15,69.01,69.09,73.75,13.89,224.42,76.9,60.1,8.83,221,433.18,205,194.15,78,78.1,341.97,13.28,247.3,75.3,65,103.8,73.9,80
2019-03-06 13:11:02,3.05,14.65,23.59,11.54,200,1027.43,247,1284.6,72,72.3,72.38,10.98,421.28,81.8,75,12.85,241,556.7,256,214.47,69.02,69.09,73.88,13.9,225.2,76.8,60.1,8.83,221,433.18,205,214.47,78,78.1,342.84,13.28,247.21,75.3,65,103.8,73.4,80
2019-03-06 13:11:03,3.06,14.65,23.59,11.54,200,1027.43,247,1292.38,72,72.3,71.57,11.04,427.46,81.8,75,12.85,241,556.7,256,181.27,69.03,69.11,73.31,13.94,227.68,77,60.1,8.83,221,433.18,205,181.27,78,78.1,346.98,13.32,246.92,75.3,65,103.7,73.9,80
2019-03-06 13:11:04,3.06,14.65,23.59,11.54,200,1027.43,247,1276.35,72,72.3,71.71,10.98,417.92,81.8,75,12.85,241,556.7,256,208.63,68.98,69.08,73.44,13.86,228.67,76.8,60.1,8.83,221,433.18,205,208.63,78,78.1,348.02,13.33,247,75.3,65,103.7,73.6,80
2019-03-06 13:11:05,3.04,14.65,23.59,11.54,200,1027.43,247,1275.93,72,72.3,71.17,11.01,415.87,81.8,75,12.85,241,556.7,256,170.48,69.01,69.11,73.69,13.92,225.77,77,60.1,8.83,221,433.18,205,170.48,78,78.1,345.25,13.3,247.43,75.3,65,103.7,73.4,80
2019-03-06 13:11:06,3.04,14.65,23.59,11.54,200,1027.43,247,1300.98,72,72.3,71.44,10.98,420.51,81.8,75,12.85,241,556.7,256,180.64,68.99,69.06,74,13.92,224.45,76.8,60.1,8.83,221,433.18,205,180.64,78,78.1,345.29,13.3,246.68,75.3,65,103.8,73.7,80
2019-03-06 13:11:07,3.04,14.65,23.59,11.54,200,1027.43,247,1297.49,72,72.4,72.25,10.94,422.06,81.8,75,12.85,241,556.7,256,172.06,68.98,69.07,73.69,13.91,227.58,76.8,60.1,8.83,221,433.18,205,172.06,78,78.1,344.72,13.35,247.42,75.3,65,103.8,74,80
2019-03-06 13:11:08,3.04,14.65,23.59,11.54,200,1027.43,247,1293.89,72,72.4,72.25,11.01,422.92,81.9,75,12.85,241,556.7,256,177.14,69,69.09,73.56,13.9,228.48,77,60.1,8.83,221,433.18,205,177.14,78,78.1,347.43,13.4,246.68,75.3,65,103.8,73.8,80
2019-03-06 13:11:09,3.04,14.65,23.59,11.54,200,1027.43,247,1286.47,72,72.4,71.57,11.01,416.67,81.9,75,12.85,241,556.7,256,212.44,68.98,69.06,73.63,13.85,224.07,76.9,60.1,8.83,221,433.18,205,194.65,78,78,344.6,13.31,247.44,75.3,65,103.6,74,80
2019-03-06 13:11:10,3.05,14.65,23.59,11.54,200,1027.43,247,1282.06,72,72.4,71.44,11.01,424.38,81.9,75,12.85,241,556.7,256,195.94,68.97,69.06,73.69,13.9,222.33,76.9,60.1,8.83,221,433.18,205,212.25,78,78,343.04,13.34,246.77,75.3,65,103.6,73.5,80
2019-03-06 13:11:11,3.05,14.65,23.59,11.54,200,1027.43,247,1316.05,72,72.4,71.17,10.98,417.22,81.9,75,12.85,241,556.7,256,208.35,68.99,69.09,73.69,13.85,226.63,76.9,60.1,8.83,221,433.18,205,199.48,78,78,341.28,13.29,247.27,75.3,65,103.6,73.2,80
2019-03-06 13:11:12,3.03,14.65,23.59,11.54,200,1027.43,247,1325.76,72,72.4,72.11,10.98,422.05,81.9,75,12.85,241,556.7,256,192.52,69.01,69.1,73.19,13.92,227.83,77,60.1,8.83,221,433.18,205,199.52,78,78,341.99,13.21,247.06,75.3,65,103.5,74,80
2019-03-06 13:11:13,3.03,14.65,23.59,11.54,200,1027.43,247,1311.79,72,72.4,72.65,10.98,419.74,81.9,75,12.85,241,556.7,256,205.67,69.01,69.08,73.63,13.85,222.98,76.9,60.1,8.83,221,433.18,205,217.59,78,78,348.91,13.31,246.84,75.3,65,103.5,73.7,80
2019-03-06 13:11:14,3.07,14.65,23.59,11.54,200,1027.43,247,1267.27,72,72.5,71.57,11.07,429.03,81.9,75,12.85,241,556.7,256,199.8,69.01,69.1,73.88,13.93,221.98,77,60.1,8.83,221,433.18,205,210.5,78,77.9,344.48,13.31,247.42,75.3,65,103.5,74.2,80
2019-03-06 13:11:15,3.07,14.65,23.59,11.54,200,1027.43,247,1273.69,72,72.5,71.71,10.98,420.3,81.9,75,12.85,241,556.7,256,170.43,68.99,69.1,73.94,13.9,225.97,76.8,60,8.83,221,433.18,205,203.99,78,77.9,344.68,13.28,246.66,75.3,65,103.6,74.2,80
2019-03-06 13:11:16,3.05,14.65,23.59,11.54,200,1027.43,247,1274.2,72,72.5,71.04,11.04,413.55,81.9,75,12.85,241,556.7,256,199.74,68.98,69.09,73.38,13.94,227.85,77,60,8.83,221,433.18,205,197.6,78,77.9,344.12,13.31,247.45,75.3,65,103.6,73.6,80
2019-03-06 13:11:17,3.05,14.65,23.59,11.54,200,1027.43,247,1279.11,72,72.5,71.71,10.98,420.53,81.9,75,12.85,241,556.7,256,185.59,69.01,69.09,73.19,13.95,226.63,77,60,8.83,221,433.18,205,204.33,78,77.9,341.25,13.25,246.66,75.3,65,103.6,74.2,80
2019-03-06 13:11:18,3.05,14.65,23.59,11.54,200,1027.43,247,1307.73,72,72.5,72.25,10.98,420.8,81.9,75,12.85,241,556.7,256,190.43,68.97,69.08,73.5,13.91,225.23,76.8,60,8.83,221,433.18,205,204.86,78,77.9,342.79,13.19,247.39,75.3,65,103.8,73.9,80
2019-03-06 13:11:19,3.04,14.65,23.59,11.54,200,1027.43,247,1276.13,72,72.5,72.11,10.98,425.13,81.9,75,12.85,241,556.7,256,191.02,68.97,69.08,73.38,13.86,224.47,77,60,8.83,221,433.18,205,198.74,78,77.9,342.46,13.25,247.4,75.3,65,103.8,74,80
2019-03-06 13:11:20,3.04,14.65,23.59,11.54,200,1027.43,247,1262.63,72,72.5,71.57,11.01,415.09,81.9,75,12.85,241,556.7,256,202.96,68.97,69.05,73.38,13.86,227.55,76.9,60,8.83,221,433.18,205,222.23,78,77.9,344,13.23,246.98,75.3,65,103.8,73.8,80
2019-03-06 13:11:21,3.04,14.65,23.59,11.54,200,1027.43,247,1282.39,72,72.5,71.3,11.01,421.23,81.9,75,12.85,241,556.7,256,215.09,69,69.09,73,13.89,228.63,77,59.9,8.83,221,433.18,205,193.52,78,77.9,348.63,13.36,247.34,75.3,65,103.6,73.7,80
2019-03-06 13:11:22,3.04,14.65,23.59,11.54,200,1027.43,247,1308.81,72,72.5,71.17,11.01,417.73,81.9,75,12.85,241,556.7,256,209.02,69,69.09,73.25,13.87,225.12,76.9,59.9,8.83,221,433.18,205,187.59,78,77.9,350.93,13.33,246.68,75.3,65,103.6,74,80
2019-03-06 13:11:23,3.04,14.65,23.59,11.54,200,1027.43,247,1288.72,72,72.6,72.25,10.98,421.32,81.9,75,12.85,241,556.7,256,195.15,69.02,69.1,73.44,13.93,223.58,76.9,59.9,8.83,221,433.18,205,166.48,78,77.9,348.12,13.28,247.4,75.3,65,103.6,73.6,80
2019-03-06 13:11:24,3.07,14.65,23.59,11.54,200,1027.43,247,1263.01,72,72.6,72.11,10.98,420.42,81.9,75,12.85,241,556.7,256,200.63,69.02,69.1,73.19,13.91,226.88,76.9,59.9,8.83,221,433.18,205,204.76,78,77.8,348.5,13.42,247.2,75.3,65,103.6,73.9,80.1
2019-03-06 13:11:25,3.07,14.65,23.59,11.54,200,1027.43,247,1262.03,72,72.6,71.71,11.01,421.64,81.9,75,12.85,241,556.7,256,206.04,68.97,69.09,72.75,13.94,227.85,77,59.9,8.83,221,433.18,205,206.38,78,77.8,346.76,13.49,247.28,75.3,65,103.6,73.6,80.1
2019-03-06 13:11:26,3.07,14.65,23.59,11.54,200,1027.43,247,1301.68,72,72.6,71.71,11.01,422.73,81.9,75,12.85,241,556.7,256,212.3,69.01,69.09,72.81,13.87,222.2,76.8,59.9,8.83,221,433.18,205,204.41,78,77.9,341.36,13.33,246.77,75.3,65,103.6,73.8,80.1
2019-03-06 13:11:27,3.03,14.65,23.59,11.54,200,1027.43,247,1322.67,72,72.6,71.17,11.04,414.35,81.9,75.1,12.85,241,556.7,256,224.29,69.01,69.09,73.19,13.85,221.2,77,59.9,8.83,221,433.18,205,207.1,78,77.9,339.93,13.32,246.83,75.3,65,103.5,73.6,80.1
2019-03-06 13:11:28,3.03,14.65,23.59,11.54,200,1027.43,247,1311.47,72,72.6,71.71,10.98,420.7,81.9,75.1,12.85,241,556.7,256,208.94,69.01,69.09,73.25,13.84,226.28,77,59.9,8.83,221,433.18,205,208.94,78,77.9,342.25,13.23,247.43,75.3,65,103.5,74.1,80.1
2019-03-06 13:11:29,3.06,14.65,23.59,11.54,200,1027.43,247,1267.42,72,72.6,72.25,11.01,420.52,81.9,75.1,12.85,241,556.7,256,185.73,68.97,69.09,73.06,13.94,227.5,76.8,59.9,8.83,221,433.18,205,185.73,78,77.9,345.83,13.26,246.65,75.3,65,103.5,73.9,80.1
2019-03-06 13:11:30,3.06,14.65,23.59,11.54,200,1027.43,247,1271.81,72,72.6,71.84,11.01,426.11,81.9,75.1,12.85,241,556.7,256,210.29,68.99,69.06,73.13,13.9,223.42,77,59.9,8.83,221,433.18,205,210.29,78,77.9,349.44,13.37,247.43,75.3,65,103.4,73.8,80.1
2019-03-06 13:11:31,3.03,14.65,23.59,11.54,200,1027.43,247,1274.42,72,72.6,71.44,10.98,416.65,81.9,75.1,12.85,241,556.7,256,208.96,68.99,69.07,73.13,13.89,222.28,76.8,59.9,8.83,221,433.18,205,208.96,78,77.9,347.85,13.26,247.05,75.3,65,103.4,73.8,80.1
2019-03-06 13:11:32,3.03,14.65,23.59,11.54,200,1027.43,247,1316.03,72,72.6,71.3,11.01,414.36,81.9,75.1,12.85,241,556.7,256,206.43,68.99,69.07,73.13,13.91,224.82,77,59.9,8.83,221,433.18,205,206.43,78,77.9,345.93,13.36,247.43,75.3,65,103.4,73.7,80.1
2019-03-06 13:11:33,3,14.65,23.59,11.54,200,1027.43,247,1285.2,72,72.6,71.3,11.01,418.37,81.9,75.1,12.85,241,556.7,256,197.54,68.99,69.08,72.81,13.9,226.98,77,59.9,8.83,221,433.18,205,197.54,78,77.9,342.92,13.37,246.7,75.3,65,103.6,74.4,80.1
2019-03-06 13:11:34,3,14.65,23.59,11.54,200,1027.43,247,1266.67,72,72.6,72.38,10.98,420.5,81.9,75.1,12.85,241,556.7,256,207.31,69.01,69.1,73.06,13.86,228.05,76.9,60,8.83,221,433.18,205,207.31,78,77.9,343.03,13.29,247.3,75.3,65,103.6,73.8,80.1
2019-03-06 13:11:35,3,14.65,23.59,11.54,200,1027.43,247,1258.24,72,72.6,71.98,11.01,421.38,81.9,75.1,12.85,241,556.7,256,206.36,68.98,69.08,73.19,13.91,225.38,76.9,60,8.83,221,433.18,205,206.36,78,77.9,337.22,13.15,247.44,75.3,65,103.6,73.4,80.1
2019-03-06 13:11:36,3.07,14.65,23.59,11.54,200,1027.43,247,1260.53,72,72.6,71.71,11.01,415.52,81.9,75.1,12.85,241,556.7,256,219.6,68.97,69.06,73.31,13.91,223.77,76.9,60,8.83,221,433.18,205,219.6,78,77.9,337.83,13.24,247.44,75.3,65,103.3,74,80.1
2019-03-06 13:11:37,3.07,14.65,23.59,11.54,200,1027.43,247,1320.6,72,72.6,71.44,11.01,422.81,81.9,75.1,12.85,241,556.7,256,189.93,69,69.11,73.19,13.93,226.98,76.9,60,8.83,221,433.18,205,189.93,78,77.9,339.9,13.17,246.7,75.3,65,103.3,73.2,80.1
2019-03-06 13:11:38,3.06,14.65,23.59,11.54,200,1027.43,247,1298.97,72,72.6,71.44,10.98,415.62,81.9,75.1,12.85,241,556.7,256,195.81,69.02,69.09,72.88,13.89,227.8,76.9,60.1,8.83,221,433.18,205,195.81,78,77.9,342.54,13.19,247.45,75.3,65,103.3,73.6,80.1
2019-03-06 13:11:39,3.06,14.65,23.59,11.54,200,1027.43,247,1272.98,72,72.6,72.25,11.01,420.53,81.9,75.1,12.85,241,556.7,256,217.25,69,69.09,73,13.89,224.1,77,60.1,8.83,221,433.18,205,217.25,78,77.9,343.13,13.15,246.68,75.3,65,103.5,74,80.1
2019-03-06 13:11:40,3.06,14.65,23.59,11.54,200,1027.43,247,1267.11,72,72.6,72.52,11.04,418.27,81.9,75.1,12.85,241,556.7,256,203.97,69,69.09,72.88,13.92,222.77,76.8,60.1,8.83,221,433.18,205,203.97,78,77.9,344.16,13.3,247.44,75.3,65,103.5,73.6,80.1
2019-03-06 13:11:41,3.1,14.65,23.59,11.54,200,1027.43,247,1275.89,72,72.6,71.84,11.04,427.84,82,75.1,12.85,241,556.7,256,205.33,69.01,69.12,73.25,13.86,226.55,77,60.1,8.83,221,433.18,205,205.33,78,77.9,343.39,13.3,247.41,75.3,65,103.5,74,80.1
2019-03-06 13:11:42,3.1,14.65,23.59,11.54,200,1027.43,247,1331.65,72,72.6,71.44,11.01,418.87,82,75,12.85,241,556.7,256,195.47,69.01,69.12,73.06,13.91,227.67,76.8,60.1,8.83,221,433.18,205,195.47,78,77.9,345.46,13.29,247.28,75.3,65,103.5,73.8,80
2019-03-06 13:11:43,3.08,14.65,23.59,11.54,200,1027.43,247,1302.45,72,72.6,71.17,10.98,412.47,82,75,12.85,241,556.7,256,201.02,68.97,69.08,73.13,13.93,222.52,77,60.1,8.83,221,433.18,205,201.02,78,78,343.62,13.3,247.14,75.3,65,103.5,73.9,80
2019-03-06 13:11:44,3.08,14.65,23.59,11.54,200,1027.43,247,1298.63,72,72.6,71.71,10.98,418.94,82,75,12.85,241,556.7,256,213.43,68.98,69.08,73.31,13.93,221.12,77,60.1,8.83,221,433.18,205,213.43,78,78,345.48,13.29,246.84,75.3,65,103.5,74,80
2019-03-06 13:11:45,3.04,14.65,23.59,11.54,200,1027.43,247,1274.1,72,72.6,72.38,11.01,419.8,82,75,12.85,241,556.7,256,198,69.03,69.09,73.25,13.9,225.75,76.8,60.1,8.83,221,433.18,205,198,78,78,345.99,13.34,247.46,75.3,65,103.5,74,80
2019-03-06 13:11:46,3.04,14.65,23.59,11.54,200,1027.43,247,1266.42,72,72.5,71.84,11.01,413.57,82,75,12.85,241,556.7,256,200.63,68.97,69.06,73.06,13.84,227.23,77,60.1,8.83,221,433.18,205,200.63,78,78,347.14,13.33,247.44,75.3,65,103.5,73.8,80
2019-03-06 13:11:47,3.04,14.65,23.59,11.54,200,1027.43,247,1295.85,72,72.5,71.57,11.01,421.12,82,75,12.85,241,556.7,256,219.94,69.02,69.11,72.81,13.86,224.02,76.8,60.1,8.83,221,433.18,205,219.94,78,78,346.49,13.12,246.7,75.3,65,103.5,73.8,80
2019-03-06 13:11:48,3.06,14.65,23.59,11.54,200,1027.43,247,1316.27,72,72.5,71.04,11.01,416.68,82,75,12.85,241,556.7,256,219.76,68.99,69.11,73.38,13.85,224.02,77,60.1,8.83,221,433.18,205,219.76,78,78,349.08,13.19,247.32,75.3,65,103.5,73.8,80
2019-03-06 13:11:49,3.06,14.65,23.59,11.54,200,1027.43,247,1282.42,72,72.5,71.17,11.01,419.99,82,75,12.85,241,556.7,256,200.8,68.98,69.1,73.5,13.94,227.5,77,60,8.83,221,433.18,205,200.8,78,78,348.07,13.22,247.42,75.3,65,103.5,73.4,79.9
2019-03-06 13:11:50,3.07,14.65,23.59,11.54,200,1027.43,247,1267.75,72,72.5,71.98,10.98,418.91,82,75,12.85,241,556.7,256,210.72,69.02,69.09,73.56,13.9,228.12,76.8,60,8.83,221,433.18,205,210.72,78,78,345.27,13.32,246.92,75.3,65,103.5,74,79.9
2019-03-06 13:11:51,3.07,14.65,23.59,11.54,200,1027.43,247,1272.6,72,72.5,72.11,11.01,421.81,82,75,12.85,241,556.7,256,219.31,69.01,69.07,73.19,13.93,225.02,76.9,60,8.83,221,433.18,205,219.31,78,78,339.42,13.45,247.33,75.3,65,103.5,73.9,79.9
2019-03-06 13:11:52,3.06,14.65,23.59,11.54,200,1027.43,247,1313.82,72,72.5,71.57,11.04,421.23,82,75,12.85,241,556.7,256,220.03,69.01,69.07,73.13,13.87,223.5,76.9,60,8.83,221,433.18,205,220.03,78,78.1,343.33,13.43,246.94,75.3,65,103.5,73.6,79.8
2019-03-06 13:11:53,3.06,14.65,23.59,11.54,200,1027.43,247,1304.57,72,72.5,71.3,10.98,412.8,82,75,12.85,241,556.7,256,210.61,69.01,69.09,73.31,13.91,227.15,76.9,60,8.83,221,433.18,205,210.61,78,78.1,344.05,13.24,247.42,75.3,65,103.5,73.6,79.8
2019-03-06 13:11:54,3.06,14.65,23.59,11.54,200,1027.43,247,1291.75,72,72.4,71.17,10.98,419.14,82,75,12.85,241,556.7,256,200.71,68.97,69.07,73.25,13.86,228.05,76.9,60,8.83,221,433.18,205,200.71,78,78.1,345.39,13.23,247.29,75.3,65,103.5,74.1,79.8
2019-03-06 13:11:55,3.06,14.65,23.59,11.54,200,1027.43,247,1276.38,72,72.4,71.57,11.01,418.96,82,75,12.85,241,556.7,256,200.93,69,69.08,73.25,13.91,222.98,77,60,8.83,221,433.18,205,200.93,78,78.1,348.67,13.36,247.4,75.3,65,103.5,73.8,79.8
2019-03-06 13:11:56,3.06,14.65,23.59,11.54,200,1027.43,247,1267.66,72,72.4,72.25,11.01,424.55,82,75,12.85,241,556.7,256,211.06,68.99,69.09,73.31,13.89,221.95,76.8,60,8.83,221,433.18,205,211.06,78,78.1,342.18,13.37,247.41,75.3,65,103.5,73.6,79.8
2019-03-06 13:11:57,3.05,14.65,23.59,11.54,200,1027.43,247,1258.67,72,72.4,71.3,11.01,415.57,82,75,12.85,241,556.7,256,214.86,69,69.06,73.5,13.86,226.45,77,60,8.83,221,433.18,205,217.69,78,78.1,345.59,13.31,247.18,75.3,65,103.4,74.2,79.7
